n.par	n.mom	n.dad	sex.ratio	noff	female.rs	female.sd	females.mates	max.female.mates	male.rs	male.sd	male.mates	max.male.mates	mp.count	mp.rs	true.npar	true.noff	true.lambda	true.sr	true.sckew	mat
81	42	39	0.93	100	2.38	1.19	1.21	3	2.56	1.94	1.31	4	51	0.061	100	100	4	1	decline	Subsampled
100	50	50	1	407631	8152.62	2242.13	1.74	4	8152.62	5943.29	1.74	4	87	163.052	100	100	4	1	decline	Original
83	42	41	0.98	100	2.38	1.1	1.31	3	2.44	1.53	1.34	3	55	0.058	100	100	4	1	decline	Subsampled
100	50	50	1	373108	7462.16	2236.67	4.08	9	7462.16	4470.04	4.08	8	204	149.243	100	100	4	1	decline	Original
78	39	39	1	100	2.56	1.07	1.87	4	2.56	1.8	1.87	4	73	0.066	100	100	4	1	decline	Subsampled
100	50	50	1	396543	7930.86	2330.89	1.74	4	7930.86	5212.18	1.74	4	87	158.617	100	100	4	1	decline	Original
79	42	37	0.88	100	2.38	1.21	1.24	3	2.7	1.58	1.41	3	52	0.064	100	100	4	1	decline	Subsampled
100	50	50	1	384236	7684.72	2402.61	3.28	7	7684.72	4355.61	3.28	7	164	153.694	100	100	4	1	decline	Original
81	41	40	0.98	100	2.44	1.67	1.63	4	2.5	1.78	1.68	4	67	0.061	100	100	4	1	decline	Subsampled
100	50	50	1	412957	8259.14	2286.91	2.66	7	8259.14	4388.03	2.66	7	133	165.183	100	100	4	1	decline	Original
86	44	42	0.95	100	2.27	1.4	1.48	3	2.38	1.77	1.55	4	65	0.054	100	100	4	1	decline	Subsampled
100	50	50	1	389101	7782.02	2356.72	2.72	6	7782.02	5383.26	2.72	8	136	155.64	100	100	4	1	decline	Original
78	42	36	0.86	100	2.38	1.51	1.4	3	2.78	2.18	1.64	5	59	0.066	100	100	4	1	decline	Subsampled
100	50	50	1	389022	7780.44	2582.89	1.82	4	7780.44	5029.64	1.82	5	91	155.609	100	100	4	1	decline	Original
78	40	38	0.95	100	2.5	1.48	1.3	3	2.63	2.1	1.37	3	52	0.066	100	100	4	1	decline	Subsampled
100	50	50	1	374147	7482.94	2237.17	1.92	4	7482.94	5170.4	1.92	4	96	149.659	100	100	4	1	decline	Original
82	44	38	0.86	100	2.27	1.34	1.3	2	2.63	1.85	1.5	3	57	0.06	100	100	4	1	decline	Subsampled
100	50	50	1	392223	7844.46	2151.72	1.56	4	7844.46	5138.94	1.56	4	78	156.889	100	100	4	1	decline	Original
74	40	34	0.85	100	2.5	1.43	1.18	2	2.94	1.89	1.38	3	47	0.074	100	100	4	1	decline	Subsampled
100	50	50	1	396701	7934.02	2408.35	2.52	6	7934.02	5890.21	2.52	10	126	158.68	100	100	4	1	decline	Original
77	39	38	0.97	100	2.56	1.47	1.46	3	2.63	2.1	1.5	3	57	0.067	100	100	4	1	decline	Subsampled
100	50	50	1	393677	7873.54	2112.84	2.38	6	7873.54	5387.86	2.38	6	119	157.471	100	100	4	1	decline	Original
78	43	35	0.81	100	2.33	1.49	1.28	2	2.86	1.91	1.57	3	55	0.066	100	100	4	1	decline	Subsampled
100	50	50	1	395001	7900.02	2205.51	4.34	10	7900.02	4793.83	4.34	8	217	158	100	100	4	1	decline	Original
84	44	40	0.91	100	2.27	1.25	1.73	5	2.5	1.63	1.9	5	76	0.057	100	100	4	1	decline	Subsampled
100	50	50	1	421429	8428.58	2493.43	1.62	3	8428.58	6682.56	1.62	4	81	168.572	100	100	4	1	decline	Original
77	39	38	0.97	100	2.56	1.05	1.33	3	2.63	1.78	1.37	3	52	0.067	100	100	4	1	decline	Subsampled
100	50	50	1	401830	8036.6	2279.54	4.4	8	8036.6	4910.13	4.4	8	220	160.732	100	100	4	1	decline	Original
79	40	39	0.98	100	2.5	1.45	1.68	3	2.56	1.41	1.72	4	67	0.064	100	100	4	1	decline	Subsampled
100	50	50	1	408795	8175.9	2264.22	2.5	6	8175.9	5520.3	2.5	5	125	163.518	100	100	4	1	decline	Original
77	42	35	0.83	100	2.38	1.31	1.4	3	2.86	2.2	1.69	4	59	0.068	100	100	4	1	decline	Subsampled
100	50	50	1	377801	7556.02	2703.61	2.26	8	7556.02	6484.18	2.26	7	113	151.12	100	100	4	1	decline	Original
68	39	29	0.74	100	2.56	1.55	1.28	2	3.45	2.23	1.72	5	50	0.088	100	100	4	1	decline	Subsampled
100	50	50	1	432713	8654.26	2380.95	3.64	9	8654.26	4989.48	3.64	7	182	173.085	100	100	4	1	decline	Original
78	40	38	0.95	100	2.5	1.34	1.73	4	2.63	1.76	1.82	5	69	0.066	100	100	4	1	decline	Subsampled
100	50	50	1	400669	8013.38	2277.82	3.16	7	8013.38	5625.7	3.16	6	158	160.268	100	100	4	1	decline	Original
79	41	38	0.93	100	2.44	1.5	1.71	4	2.63	2.25	1.84	6	70	0.064	100	100	4	1	decline	Subsampled
100	50	50	1	379621	7592.42	2784.05	1.78	5	7592.42	5305.17	1.78	6	89	151.848	100	100	4	1	decline	Original
73	38	35	0.92	100	2.63	1.67	1.34	3	2.86	2.3	1.46	3	51	0.075	100	100	4	1	decline	Subsampled
100	50	50	1	407987	8159.74	2390.75	2.6	6	8159.74	5381.99	2.6	6	130	163.195	100	100	4	1	decline	Original
88	45	43	0.96	100	2.22	1.26	1.53	3	2.33	1.78	1.6	4	69	0.052	100	100	4	1	decline	Subsampled
100	50	50	1	385754	7715.08	2195.42	4.7	11	7715.08	4518.39	4.7	10	235	154.302	100	100	4	1	decline	Original
76	41	35	0.85	100	2.44	1.6	1.68	4	2.86	1.82	1.97	4	69	0.07	100	100	4	1	decline	Subsampled
100	50	50	1	421218	8424.36	2153.52	2.54	5	8424.36	5692.93	2.54	6	127	168.487	100	100	4	1	decline	Original
88	46	42	0.91	100	2.17	1.25	1.43	4	2.38	2.01	1.57	4	66	0.052	100	100	4	1	decline	Subsampled
100	50	50	1	388307	7766.14	2224.08	2.48	5	7766.14	5419.95	2.48	6	124	155.323	100	100	4	1	decline	Original
86	45	41	0.91	100	2.22	1.08	1.47	4	2.44	1.61	1.61	4	66	0.054	100	100	4	1	decline	Subsampled
100	50	50	1	405040	8100.8	2449.31	3.54	9	8100.8	4874.04	3.54	8	177	162.016	100	100	4	1	decline	Original
85	45	40	0.89	100	2.22	1.2	1.6	4	2.5	1.36	1.8	5	72	0.056	100	100	4	1	decline	Subsampled
100	50	50	1	399073	7981.46	2377.18	1.78	5	7981.46	5811.75	1.78	5	89	159.629	100	100	4	1	decline	Original
76	40	36	0.9	100	2.5	1.69	1.3	2	2.78	2.26	1.44	3	52	0.069	100	100	4	1	decline	Subsampled
100	50	50	1	401886	8037.72	2078.89	3.32	10	8037.72	5396.67	3.32	6	166	160.754	100	100	4	1	decline	Original
79	42	37	0.88	100	2.38	1.31	1.57	5	2.7	1.98	1.78	4	66	0.064	100	100	4	1	decline	Subsampled
100	50	50	1	398886	7977.72	2240.23	1.82	5	7977.72	5318.9	1.82	5	91	159.554	100	100	4	1	decline	Original
80	41	39	0.95	100	2.44	1.52	1.34	3	2.56	1.85	1.41	4	55	0.063	100	100	4	1	decline	Subsampled
100	50	50	1	411436	8228.72	2284.79	1.68	5	8228.72	5558.47	1.68	5	84	164.574	100	100	4	1	decline	Original
80	42	38	0.9	100	2.38	1.4	1.31	4	2.63	1.94	1.45	4	55	0.063	100	100	4	1	decline	Subsampled
100	50	50	1	423361	8467.22	2244.54	1.58	4	8467.22	6219.28	1.58	4	79	169.344	100	100	4	1	decline	Original
79	44	35	0.8	100	2.27	0.95	1.2	2	2.86	1.59	1.51	3	53	0.065	100	100	4	1	decline	Subsampled
100	50	50	1	368017	7360.34	2226.73	3.48	7	7360.34	5176.87	3.48	7	174	147.207	100	100	4	1	decline	Original
86	43	43	1	100	2.33	1.32	1.53	4	2.33	1.57	1.53	5	66	0.054	100	100	4	1	decline	Subsampled
100	50	50	1	393513	7870.26	2322.11	1.78	6	7870.26	5978.53	1.78	5	89	157.405	100	100	4	1	decline	Original
80	43	37	0.86	100	2.33	1.43	1.23	3	2.7	1.7	1.43	3	53	0.063	100	100	4	1	decline	Subsampled
100	50	50	1	410148	8202.96	2238.72	1.64	4	8202.96	5194.6	1.64	4	82	164.059	100	100	4	1	decline	Original
87	46	41	0.89	100	2.17	1.16	1.24	3	2.44	1.48	1.39	3	57	0.053	100	100	4	1	decline	Subsampled
100	50	50	1	386501	7730.02	2186.11	2.64	6	7730.02	5159.94	2.64	6	132	154.6	100	100	4	1	decline	Original
83	42	41	0.98	100	2.38	1.13	1.48	4	2.44	1.78	1.51	4	62	0.058	100	100	4	1	decline	Subsampled
100	50	50	1	410349	8206.98	2626.95	1.72	6	8206.98	5664.01	1.72	4	86	164.14	100	100	4	1	decline	Original
78	39	39	1	100	2.56	1.39	1.36	3	2.56	2.1	1.36	3	53	0.066	100	100	4	1	decline	Subsampled
100	50	50	1	420988	8419.76	2299.03	3.6	7	8419.76	5166.41	3.6	8	180	168.395	100	100	4	1	decline	Original
80	40	40	1	100	2.5	1.48	1.73	4	2.5	1.74	1.73	5	69	0.062	100	100	4	1	decline	Subsampled
100	50	50	1	425310	8506.2	2459.67	1.66	4	8506.2	5384.45	1.66	4	83	170.124	100	100	4	1	decline	Original
84	44	40	0.91	100	2.27	1.3	1.25	3	2.5	1.5	1.38	3	55	0.057	100	100	4	1	decline	Subsampled
100	50	50	1	406754	8135.08	2227.75	4.66	11	8135.08	4350.73	4.66	10	233	162.702	100	100	4	1	decline	Original
87	44	43	0.98	100	2.27	1.58	1.7	4	2.33	1.55	1.74	5	75	0.053	100	100	4	1	decline	Subsampled
100	50	50	1	373720	7474.4	2727.4	1.74	5	7474.4	5905.47	1.74	4	87	149.488	100	100	4	1	decline	Original
79	42	37	0.88	100	2.38	1.32	1.24	3	2.7	1.84	1.41	3	52	0.064	100	100	4	1	decline	Subsampled
100	50	50	1	406598	8131.96	2304.94	3.4	6	8131.96	4550.73	3.4	8	170	162.639	100	100	4	1	decline	Original
85	43	42	0.98	100	2.33	1.46	1.72	4	2.38	1.86	1.76	4	74	0.055	100	100	4	1	decline	Subsampled
100	50	50	1	384818	7696.36	2282.07	2.56	5	7696.36	4910.35	2.56	7	128	153.927	100	100	4	1	decline	Original
75	40	35	0.88	100	2.5	1.54	1.55	3	2.86	2.03	1.77	6	62	0.071	100	100	4	1	decline	Subsampled
100	50	50	1	407089	8141.78	2391.7	2.38	6	8141.78	6291.19	2.38	6	119	162.836	100	100	4	1	decline	Original
78	43	35	0.81	100	2.33	1.21	1.37	3	2.86	1.63	1.69	4	59	0.066	100	100	4	1	decline	Subsampled
100	50	50	1	409514	8190.28	2191.44	2.6	5	8190.28	5538.7	2.6	6	130	163.806	100	100	4	1	decline	Original
79	43	36	0.84	100	2.33	1.61	1.4	3	2.78	1.77	1.67	3	60	0.065	100	100	4	1	decline	Subsampled
100	50	50	1	383262	7665.24	2404.65	4.64	10	7665.24	4205.47	4.64	9	232	153.305	100	100	4	1	decline	Original
83	43	40	0.93	100	2.33	1.39	1.65	4	2.5	1.5	1.77	6	71	0.058	100	100	4	1	decline	Subsampled
100	50	50	1	425359	8507.18	2544.59	4.52	8	8507.18	5039.28	4.52	10	226	170.144	100	100	4	1	decline	Original
77	42	35	0.83	100	2.38	1.4	1.71	3	2.86	1.7	2.06	5	72	0.068	100	100	4	1	decline	Subsampled
100	50	50	1	430601	8612.02	2344.78	2.34	5	8612.02	6594.95	2.34	8	117	172.24	100	100	4	1	decline	Original
82	43	39	0.91	100	2.33	1.43	1.42	3	2.56	1.89	1.56	5	61	0.06	100	100	4	1	decline	Subsampled
100	50	50	1	415676	8313.52	2516.92	1.64	4	8313.52	5161.32	1.64	4	82	166.27	100	100	4	1	decline	Original
88	46	42	0.91	100	2.17	1.25	1.2	2	2.38	1.51	1.31	3	55	0.052	100	100	4	1	decline	Subsampled
100	50	50	1	375664	7513.28	2374.75	2.56	6	7513.28	5123.98	2.56	7	128	150.266	100	100	4	1	decline	Original
82	44	38	0.86	100	2.27	1.04	1.52	3	2.63	1.53	1.76	4	67	0.06	100	100	4	1	decline	Subsampled
100	50	50	1	382731	7654.62	2264.71	3.36	8	7654.62	4811.59	3.36	6	168	153.092	100	100	4	1	decline	Original
76	41	35	0.85	100	2.44	1.63	1.56	5	2.86	2.06	1.83	3	64	0.07	100	100	4	1	decline	Subsampled
100	50	50	1	439702	8794.04	2481.05	3.64	8	8794.04	5994.96	3.64	9	182	175.881	100	100	4	1	decline	Original
77	44	33	0.75	100	2.27	1.28	1.55	4	3.03	2.1	2.06	6	68	0.069	100	100	4	1	decline	Subsampled
100	50	50	1	393742	7874.84	2268.49	4.48	9	7874.84	4829.33	4.48	9	224	157.497	100	100	4	1	decline	Original
84	44	40	0.91	100	2.27	1.35	1.66	4	2.5	1.93	1.82	4	73	0.057	100	100	4	1	decline	Subsampled
100	50	50	1	394315	7886.3	2256.32	2.24	6	7886.3	5548.5	2.24	5	112	157.726	100	100	4	1	decline	Original
77	40	37	0.92	100	2.5	1.47	1.5	4	2.7	1.79	1.62	4	60	0.068	100	100	4	1	decline	Subsampled
100	50	50	1	402698	8053.96	2352.06	4.48	8	8053.96	4863.33	4.48	10	224	161.079	100	100	4	1	decline	Original
83	44	39	0.89	100	2.27	1.34	1.7	4	2.56	1.54	1.92	5	75	0.058	100	100	4	1	decline	Subsampled
100	50	50	1	382921	7658.42	2409.04	4.18	8	7658.42	4098.22	4.18	10	209	153.168	100	100	4	1	decline	Original
83	40	43	1.07	100	2.5	1.55	1.85	3	2.33	1.49	1.72	3	74	0.058	100	100	4	1	decline	Subsampled
100	50	50	1	428103	8562.06	2319.56	1.76	4	8562.06	5421.62	1.76	4	88	171.241	100	100	4	1	decline	Original
80	41	39	0.95	100	2.44	1.32	1.24	3	2.56	1.6	1.31	2	51	0.063	100	100	4	1	decline	Subsampled
100	50	50	1	375987	7519.74	2198.34	3.4	7	7519.74	5314.02	3.4	7	170	150.395	100	100	4	1	decline	Original
81	42	39	0.93	100	2.38	1.31	1.69	4	2.56	1.68	1.82	4	71	0.061	100	100	4	1	decline	Subsampled
100	50	50	1	381454	7629.08	2278.25	2.5	7	7629.08	5804.77	2.5	5	125	152.582	100	100	4	1	decline	Original
77	40	37	0.92	100	2.5	1.43	1.5	3	2.7	2.33	1.62	5	60	0.068	100	100	4	1	decline	Subsampled
100	50	50	1	362693	7253.86	2225.19	4.24	8	7253.86	4706.3	4.24	8	212	145.077	100	100	4	1	decline	Original
82	43	39	0.91	100	2.33	1.39	1.7	3	2.56	1.82	1.87	5	73	0.06	100	100	4	1	decline	Subsampled
100	50	50	1	425587	8511.74	2295.28	1.74	4	8511.74	5611.8	1.74	4	87	170.235	100	100	4	1	decline	Original
82	42	40	0.95	100	2.38	1.17	1.31	3	2.5	1.48	1.38	4	55	0.06	100	100	4	1	decline	Subsampled
100	50	50	1	373043	7460.86	2396.19	1.58	4	7460.86	4920.06	1.58	3	79	149.217	100	100	4	1	decline	Original
76	38	38	1	100	2.63	1.4	1.29	4	2.63	1.51	1.29	3	49	0.069	100	100	4	1	decline	Subsampled
100	50	50	1	388467	7769.34	2129.67	3.98	8	7769.34	4398.04	3.98	8	199	155.387	100	100	4	1	decline	Original
80	41	39	0.95	100	2.44	1.43	1.54	3	2.56	1.52	1.62	4	63	0.063	100	100	4	1	decline	Subsampled
100	50	50	1	361891	7237.82	2547.64	2.46	6	7237.82	4738.22	2.46	6	123	144.756	100	100	4	1	decline	Original
86	44	42	0.95	100	2.27	1.15	1.36	3	2.38	1.71	1.43	3	60	0.054	100	100	4	1	decline	Subsampled
250	125	125	1	975712	7805.7	2289.98	1.82	5	7805.7	6409.07	1.82	7	227	62.446	250	100	4	1	decline	Original
122	64	58	0.91	100	1.56	0.85	1.11	3	1.72	1.06	1.22	3	71	0.027	250	100	4	1	decline	Subsampled
250	125	125	1	1039632	8317.06	2425.96	2.52	6	8317.06	6032.08	2.52	7	315	66.536	250	100	4	1	decline	Original
117	65	52	0.8	100	1.54	0.64	1.14	2	1.92	1.08	1.42	4	74	0.03	250	100	4	1	decline	Subsampled
250	125	125	1	986071	7888.57	2368.79	4.15	9	7888.57	4893.44	4.15	13	519	63.109	250	100	4	1	decline	Original
139	67	72	1.07	100	1.49	0.64	1.39	3	1.39	0.74	1.29	3	93	0.021	250	100	4	1	decline	Subsampled
250	125	125	1	1002356	8018.85	2316.54	1.66	5	8018.85	6111.37	1.66	4	208	64.151	250	100	4	1	decline	Original
133	72	61	0.85	100	1.39	0.62	1.07	2	1.64	0.9	1.26	2	77	0.023	250	100	4	1	decline	Subsampled
250	125	125	1	1003533	8028.26	2577.76	2.54	7	8028.26	5620.28	2.54	6	318	64.226	250	100	4	1	decline	Original
130	70	60	0.86	100	1.43	0.77	1.2	3	1.67	1.07	1.4	3	84	0.024	250	100	4	1	decline	Subsampled
250	125	125	1	1023928	8191.42	2390.6	3.27	9	8191.42	5229.6	3.27	6	409	65.531	250	100	4	1	decline	Original
127	66	61	0.92	100	1.52	0.73	1.27	3	1.64	0.95	1.38	3	84	0.025	250	100	4	1	decline	Subsampled
250	125	125	1	982142	7857.14	2317.21	4.45	9	7857.14	4912.85	4.45	12	556	62.857	250	100	4	1	decline	Original
130	65	65	1	100	1.54	0.77	1.38	4	1.54	0.73	1.38	4	90	0.024	250	100	4	1	decline	Subsampled
250	125	125	1	1017217	8137.74	2271.64	3.14	7	8137.74	5384.4	3.14	8	392	65.102	250	100	4	1	decline	Original
124	66	58	0.88	100	1.52	0.88	1.24	3	1.72	1.12	1.41	3	82	0.026	250	100	4	1	decline	Subsampled
250	125	125	1	997137	7977.1	2611.07	1.76	6	7977.1	6124.17	1.76	6	220	63.817	250	100	4	1	decline	Original
128	68	60	0.88	100	1.47	0.7	1.13	2	1.67	0.99	1.28	3	77	0.025	250	100	4	1	decline	Subsampled
250	125	125	1	1000297	8002.38	2402.21	3.4	7	8002.38	5068	3.4	9	425	64.019	250	100	4	1	decline	Original
129	66	63	0.95	100	1.52	0.71	1.32	3	1.59	0.89	1.38	4	87	0.024	250	100	4	1	decline	Subsampled
250	125	125	1	998507	7988.06	2351.88	4.23	9	7988.06	4485.3	4.23	10	529	63.904	250	100	4	1	decline	Original
139	72	67	0.93	100	1.39	0.72	1.26	4	1.49	0.88	1.36	3	91	0.021	250	100	4	1	decline	Subsampled
250	125	125	1	1031998	8255.98	2175.15	2.51	7	8255.98	5428.11	2.51	6	314	66.048	250	100	4	1	decline	Original
128	66	62	0.94	100	1.52	0.75	1.2	2	1.61	0.8	1.27	3	79	0.024	250	100	4	1	decline	Subsampled
250	125	125	1	1024709	8197.67	2241.58	3.39	8	8197.67	4770.79	3.39	9	424	65.581	250	100	4	1	decline	Original
132	67	65	0.97	100	1.49	0.77	1.25	3	1.54	0.69	1.29	3	84	0.023	250	100	4	1	decline	Subsampled
250	125	125	1	1032102	8256.82	2443.53	3.42	7	8256.82	5072.97	3.42	7	428	66.055	250	100	4	1	decline	Original
135	70	65	0.93	100	1.43	0.67	1.24	3	1.54	0.85	1.34	3	87	0.022	250	100	4	1	decline	Subsampled
250	125	125	1	1025614	8204.91	2140.69	3.48	8	8204.91	4949.9	3.48	10	435	65.639	250	100	4	1	decline	Original
142	72	70	0.97	100	1.39	0.59	1.25	3	1.43	0.67	1.29	3	90	0.02	250	100	4	1	decline	Subsampled
250	125	125	1	920430	7363.44	2387.5	2.61	7	7363.44	5448.94	2.61	7	326	58.908	250	100	4	1	decline	Original
129	65	64	0.98	100	1.54	0.71	1.2	3	1.56	0.75	1.22	3	78	0.024	250	100	4	1	decline	Subsampled
250	125	125	1	1020055	8160.44	2434.2	4.41	10	8160.44	5149.92	4.41	9	551	65.284	250	100	4	1	decline	Original
132	70	62	0.89	100	1.43	0.75	1.27	3	1.61	0.89	1.44	4	89	0.023	250	100	4	1	decline	Subsampled
250	125	125	1	983182	7865.46	2545.12	1.69	7	7865.46	5862.61	1.69	4	211	62.924	250	100	4	1	decline	Original
139	72	67	0.93	100	1.39	0.68	1.08	2	1.49	0.75	1.16	3	78	0.021	250	100	4	1	decline	Subsampled
250	125	125	1	1042317	8338.54	2307.36	4.34	9	8338.54	5552.88	4.34	10	542	66.708	250	100	4	1	decline	Original
128	68	60	0.88	100	1.47	0.7	1.28	3	1.67	1.04	1.45	4	87	0.025	250	100	4	1	decline	Subsampled
250	125	125	1	1023790	8190.32	2324.32	3.3	8	8190.32	5626.99	3.3	9	412	65.523	250	100	4	1	decline	Original
129	63	66	1.05	100	1.59	0.8	1.37	4	1.52	0.95	1.3	3	86	0.024	250	100	4	1	decline	Subsampled
250	125	125	1	1001414	8011.31	2287.95	1.75	5	8011.31	5854.83	1.75	5	219	64.09	250	100	4	1	decline	Original
122	65	57	0.88	100	1.54	0.9	1.14	2	1.75	1.02	1.3	3	74	0.027	250	100	4	1	decline	Subsampled
250	125	125	1	950594	7604.75	2367.86	2.52	6	7604.75	5437.43	2.52	7	315	60.838	250	100	4	1	decline	Original
136	71	65	0.92	100	1.41	0.65	1.17	2	1.54	0.73	1.28	3	83	0.022	250	100	4	1	decline	Subsampled
250	125	125	1	1002146	8017.17	2457.02	1.66	4	8017.17	5500.68	1.66	4	208	64.137	250	100	4	1	decline	Original
129	70	59	0.84	100	1.43	0.69	1.1	2	1.69	0.99	1.31	3	77	0.024	250	100	4	1	decline	Subsampled
250	125	125	1	941089	7528.71	2536.23	1.65	4	7528.71	5072.09	1.65	5	206	60.23	250	100	4	1	decline	Original
127	65	62	0.95	100	1.54	0.79	1.12	2	1.61	0.93	1.18	3	73	0.025	250	100	4	1	decline	Subsampled
250	125	125	1	1000831	8006.65	2262.84	4.25	9	8006.65	5497.46	4.25	9	531	64.053	250	100	4	1	decline	Original
128	66	62	0.94	100	1.52	0.61	1.24	2	1.61	1.03	1.32	4	82	0.024	250	100	4	1	decline	Subsampled
250	125	125	1	991417	7931.34	2569.18	1.72	5	7931.34	5384.84	1.72	4	215	63.451	250	100	4	1	decline	Original
130	63	67	1.06	100	1.59	0.71	1.21	2	1.49	0.68	1.13	3	76	0.024	250	100	4	1	decline	Subsampled
250	125	125	1	974614	7796.91	2385.96	4.14	8	7796.91	5130.46	4.14	11	517	62.375	250	100	4	1	decline	Original
114	63	51	0.81	100	1.59	0.91	1.27	3	1.96	1.25	1.57	4	80	0.031	250	100	4	1	decline	Subsampled
250	125	125	1	1045585	8364.68	2328.84	4.24	11	8364.68	4962.58	4.24	9	530	66.917	250	100	4	1	decline	Original
122	60	62	1.03	100	1.67	0.84	1.42	4	1.61	0.86	1.37	4	85	0.027	250	100	4	1	decline	Subsampled
250	125	125	1	973075	7784.6	2697.16	1.74	6	7784.6	6257.77	1.74	5	218	62.277	250	100	4	1	decline	Original
123	65	58	0.89	100	1.54	0.83	1.12	2	1.72	1.2	1.26	3	73	0.027	250	100	4	1	decline	Subsampled
250	125	125	1	991399	7931.19	2309.12	3.35	7	7931.19	5316.18	3.35	9	419	63.45	250	100	4	1	decline	Original
131	69	62	0.9	100	1.45	0.87	1.22	4	1.61	0.98	1.35	3	84	0.023	250	100	4	1	decline	Subsampled
250	125	125	1	999964	7999.71	2239.74	2.42	6	7999.71	4961.92	2.42	7	303	63.998	250	100	4	1	decline	Original
134	70	64	0.91	100	1.43	0.71	1.17	3	1.56	0.77	1.28	3	82	0.022	250	100	4	1	decline	Subsampled
250	125	125	1	1000498	8003.98	2196.71	4.15	9	8003.98	4710.75	4.15	11	519	64.032	250	100	4	1	decline	Original
132	70	62	0.89	100	1.43	0.67	1.24	2	1.61	0.86	1.4	3	87	0.023	250	100	4	1	decline	Subsampled
250	125	125	1	1001561	8012.49	2281.17	2.47	7	8012.49	5679.9	2.47	5	309	64.1	250	100	4	1	decline	Original
134	69	65	0.94	100	1.45	0.65	1.16	2	1.54	0.81	1.23	3	80	0.022	250	100	4	1	decline	Subsampled
250	125	125	1	900386	7203.09	2319.14	1.67	6	7203.09	5163.46	1.67	5	209	57.625	250	100	4	1	decline	Original
135	69	66	0.96	100	1.45	0.68	1.06	2	1.52	0.71	1.11	2	73	0.022	250	100	4	1	decline	Subsampled
250	125	125	1	1013577	8108.62	2343.17	2.46	7	8108.62	5624.84	2.46	7	307	64.869	250	100	4	1	decline	Original
132	65	67	1.03	100	1.54	0.81	1.29	3	1.49	0.64	1.25	3	84	0.023	250	100	4	1	decline	Subsampled
250	125	125	1	996375	7971	2452.22	3.14	11	7971	4930.67	3.14	7	392	63.768	250	100	4	1	decline	Original
131	67	64	0.96	100	1.49	0.73	1.3	4	1.56	0.89	1.36	4	87	0.023	250	100	4	1	decline	Subsampled
250	125	125	1	979063	7832.5	2376.08	2.41	5	7832.5	5601.66	2.41	6	301	62.66	250	100	4	1	decline	Original
125	68	57	0.84	100	1.47	0.78	1.1	2	1.75	1.15	1.32	3	75	0.026	250	100	4	1	decline	Subsampled
250	125	125	1	1016261	8130.09	2284.59	4.25	11	8130.09	5147.24	4.25	11	531	65.041	250	100	4	1	decline	Original
123	64	59	0.92	100	1.56	0.97	1.28	3	1.69	0.99	1.39	3	82	0.026	250	100	4	1	decline	Subsampled
250	125	125	1	1022376	8179.01	2407.11	1.78	5	8179.01	6510.56	1.78	5	222	65.432	250	100	4	1	decline	Original
117	64	53	0.83	100	1.56	0.75	1.09	2	1.89	1.33	1.32	3	70	0.029	250	100	4	1	decline	Subsampled
250	125	125	1	968895	7751.16	2420.25	1.62	5	7751.16	5464.37	1.62	3	202	62.009	250	100	4	1	decline	Original
129	65	64	0.98	100	1.54	0.85	1.12	3	1.56	0.85	1.14	3	73	0.024	250	100	4	1	decline	Subsampled
250	125	125	1	1028454	8227.63	2487.67	1.77	9	8227.63	6604.86	1.77	4	221	65.821	250	100	4	1	decline	Original
122	67	55	0.82	100	1.49	0.84	1.03	2	1.82	1.33	1.25	3	69	0.027	250	100	4	1	decline	Subsampled
250	125	125	1	1006047	8048.38	2266.58	1.69	4	8048.38	5432.94	1.69	4	211	64.387	250	100	4	1	decline	Original
128	66	62	0.94	100	1.52	0.68	1.12	2	1.61	0.98	1.19	3	74	0.024	250	100	4	1	decline	Subsampled
250	125	125	1	1007257	8058.06	2294.81	4.08	10	8058.06	4874.02	4.08	9	510	64.464	250	100	4	1	decline	Original
126	64	62	0.97	100	1.56	0.77	1.39	4	1.61	0.96	1.44	4	89	0.025	250	100	4	1	decline	Subsampled
250	125	125	1	944806	7558.45	2306.6	3.17	9	7558.45	5654.91	3.17	9	396	60.468	250	100	4	1	decline	Original
122	63	59	0.94	100	1.59	0.82	1.3	3	1.69	0.97	1.39	5	82	0.027	250	100	4	1	decline	Subsampled
250	125	125	1	1005670	8045.36	2282.48	1.81	5	8045.36	5897.05	1.81	5	226	64.363	250	100	4	1	decline	Original
132	71	61	0.86	100	1.41	0.69	1.07	2	1.64	0.93	1.25	3	76	0.023	250	100	4	1	decline	Subsampled
250	125	125	1	1011170	8089.36	2373.39	3.36	8	8089.36	5276.99	3.36	7	420	64.715	250	100	4	1	decline	Original
131	66	65	0.98	100	1.52	1	1.27	3	1.54	0.81	1.29	3	84	0.023	250	100	4	1	decline	Subsampled
250	125	125	1	992567	7940.54	2361.55	3.28	8	7940.54	4832.76	3.28	8	410	63.524	250	100	4	1	decline	Original
124	61	63	1.03	100	1.64	0.86	1.28	2	1.59	0.89	1.24	2	78	0.026	250	100	4	1	decline	Subsampled
250	125	125	1	1000250	8002	2317.59	3.21	10	8002	5332.94	3.21	8	401	64.016	250	100	4	1	decline	Original
127	68	59	0.87	100	1.47	0.84	1.15	3	1.69	0.95	1.32	4	78	0.025	250	100	4	1	decline	Subsampled
250	125	125	1	994628	7957.02	2321.13	2.6	8	7957.02	5616.17	2.6	7	325	63.656	250	100	4	1	decline	Original
