Species	chao	chao.se	jack1	jack1.se	jack2	boot	boot.se	n	true_n	true_off	errors	type_a	type_b	mat_sim_iter
60	91.4688888888889	14.2474514747507	93.32	6.95223705004368	109.032653061224	74.9491111983363	3.25790031876095	50	100	302781	No	0.2	0.014	11
67	114.915	21.450030011634	103.26	7.29210532013903	125.614285714286	82.5356685889298	3.23706990489865	50	100	302781	Yes	0.2	0.014	11
53	70.64	9.43131486061196	76.52	5.37862435944359	84.5134693877551	64.2777747601928	2.82785617124239	50	100	326180	No	0.2	0.014	12
56	77.7107692307692	11.6845462872551	79.52	5.37862435944359	90.334693877551	66.836635601705	2.88493204326648	50	100	326180	Yes	0.2	0.014	12
57	123.694444444444	32.7000472453651	91.3	7.42792030113409	116.436326530612	71.3399534503528	3.35118792633209	50	100	313166	No	0.2	0.014	13
61	123.937777777778	31.1301521977863	94.32	7.09179807947181	118.496326530612	74.8137279200986	3.22779560806126	50	100	313166	Yes	0.2	0.014	13
53	85.4736363636364	16.8691539234979	79.46	5.97752457125857	95.0355102040816	64.8012035853409	2.86063435910247	50	100	330445	No	0.2	0.014	14
57	78.875	11.5159536079302	81.5	5.46717477313466	92.3342857142857	68.1862219354988	2.67289315223354	50	100	330445	Yes	0.2	0.014	14
60	102.875	19.6027341842917	94.3	7.02096859414711	114.734285714286	74.9435209016101	3.20375097596782	50	100	317072	No	0.2	0.014	15
66	109.572307692308	20.3217287692992	99.32	6.66435293183067	119.734693877551	80.3898001770266	3.29585480422496	50	100	317072	Yes	0.2	0.014	15
54	106.321111111111	26.6404441467237	84.38	7.02654965114458	105.676326530612	66.8895731736587	3.16746597226257	50	100	324819	No	0.2	0.014	16
60	94.9236363636364	17.8896352432348	87.44	6.0573261427795	103.975510204082	71.9644014550852	2.84138936491362	50	100	324819	Yes	0.2	0.014	16
56	72.562	8.51334060166748	81.48	5.72803631273406	87.6318367346939	68.3999778153975	2.92113113843542	50	100	315229	No	0.2	0.014	17
57	86.7675	15.3259316091225	83.46	5.81126492254483	98.0951020408163	68.7240034283274	2.81140838140685	50	100	315229	Yes	0.2	0.014	17
57	77.6045	10.0194690484327	85.42	6.88851217607982	94.4518367346939	70.3777216843202	3.29264830906952	50	100	315701	No	0.2	0.014	18
60	89.4	14.2222361111043	89.4	6.67023237976009	104.09387755102	72.9704039594769	3.05487255533363	50	100	315701	Yes	0.2	0.014	18
60	93.350625	15.4171021370965	92.34	6.73893166607289	108.973469387755	74.5542331800421	3.15798016342487	50	100	302585	No	0.2	0.014	19
67	122.900833333333	25.5760982180213	103.26	7.0181764013168	127.495102040816	82.3664077867769	3.16552618998122	50	100	302585	Yes	0.2	0.014	19
62	82.0704	9.30246514459474	93.36	7.09456129721916	100.569795918367	77.0376354814557	3.43627982020682	50	100	306941	No	0.2	0.014	20
64	86.05	10.5445305727661	93.4	6.95787323828194	103.391836734694	77.6401960548602	3.29434916624294	50	100	306941	Yes	0.2	0.014	20
60	77.1704166666667	8.37376779950409	88.42	6.29377470203693	93.6902040816326	73.9357663515226	3.13374565421202	50	100	329649	No	0.2	0.014	21
66	87	10.0399203184089	95.4	6.2138554859282	104.451428571429	79.8779042736485	3.0789492724342	50	100	329649	Yes	0.2	0.014	21
53	90.4627272727273	18.9375225241812	81.42	6.74474610344971	98.9155102040816	65.3653619733433	3.19287283692229	50	100	307261	No	0.2	0.014	22
61	106.614545454545	22.2453080812641	92.36	6.81269403393401	112.735510204082	74.3158763589204	3.15653616646108	50	100	307261	Yes	0.2	0.014	22
58	80.8938888888889	11.1492620406047	86.42	6.44760420621489	97.3326530612245	71.3377744966333	3.15777930501257	50	100	315517	No	0.2	0.014	23
58	92.3408333333333	17.18360604543	86.42	6.13608996022712	102.975102040816	70.4368682252988	2.80881193881422	50	100	315517	Yes	0.2	0.014	23
55	110.125	28.9851591875049	84.4	6.67023237976009	105.676734693878	67.6452063501356	3.07632332010736	50	100	326714	No	0.2	0.014	24
62	132.805	35.8786726778598	95.32	6.95223705004368	120.436734693878	75.8144889755587	3.27567759141838	50	100	326714	Yes	0.2	0.014	24
61	103.336	18.9993071031551	96.28	7.36032607973315	116.73387755102	76.4117971987629	3.28712083427831	50	100	321919	No	0.2	0.014	25
67	109.336	18.9993071031551	102.28	7.36032607973315	122.73387755102	82.2630765900173	3.29813924797814	50	100	321919	Yes	0.2	0.014	25
59	88.430625	13.9759983160654	89.38	7.02654965114458	104.093469387755	72.8815372470531	3.3294268933048	50	100	308720	No	0.2	0.014	26
66	101.4025	16.1612955975264	99.32	7.09179807947181	116.913469387755	80.732347172072	3.37889600064174	50	100	308720	Yes	0.2	0.014	26
59	94.4025	16.1612955975264	92.32	7.22866516031833	109.913469387755	73.704806087124	3.33647244088659	50	100	307416	No	0.2	0.014	27
64	104.46	18.7077256768427	97.32	7.09179807947181	116.794285714286	78.3679775796456	3.34308007119423	50	100	307416	Yes	0.2	0.014	27
63	94.752	13.9349392248406	98.28	7.08903378465641	114.031836734694	78.9550982374198	3.30495506735757	50	100	306251	No	0.2	0.014	28
67	87.4734782608696	9.63242226800068	97.38	6.44456360043099	105.510612244898	81.3837348211571	3.1469113629348	50	100	306251	Yes	0.2	0.014	28
56	97.8133333333333	20.1507797845623	87.36	7.09456129721916	106.795102040816	69.5826030319193	3.27025104453183	50	100	296884	No	0.2	0.014	29
56	107.51125	27.3710575393117	84.42	6.29377470203693	104.736734693878	67.8645143743446	2.83039969771829	50	100	296884	Yes	0.2	0.014	29
59	80	10.0399203184089	88.4	6.67023237976009	97.4514285714286	72.915432426251	3.29461379954607	50	100	318787	No	0.2	0.014	30
62	102.46	18.7077256768427	95.32	6.80981644392857	114.794285714286	76.3115247461072	3.07926985422455	50	100	318787	Yes	0.2	0.014	30
50	62.7111764705882	7.27952822807118	70.58	5.98735333849607	74.7530612244898	60.189466884186	3.05365164111154	50	100	273238	No	0.2	0.014	31
58	85.4776923076923	14.0503300029115	84.46	6.1392833457986	98.154693877551	69.770373531934	2.9962780422461	50	100	273238	Yes	0.2	0.014	31
64	107.840588235294	18.8156095108829	102.22	7.68216115425861	123.67306122449	80.6837290735714	3.38428228511389	50	100	315887	No	0.2	0.014	32
66	117.600769230769	23.3296397311734	102.26	7.42528113945863	125.554693877551	81.3761129581852	3.25269958158634	50	100	315887	Yes	0.2	0.014	32
56	122.70125	34.089777796215	88.34	7.2974790167564	112.496734693878	69.5770127351932	3.31355078333706	50	100	298782	No	0.2	0.014	33
60	101.209	21.10116404609	88.42	6.59784813405098	106.855918367347	72.3071368020375	3.05388820228663	50	100	298782	Yes	0.2	0.014	33
56	103.089	23.5571466035256	86.38	6.74183951158732	106.735918367347	69.1486219134164	3.14480003667744	50	100	302517	No	0.2	0.014	34
61	144.626666666667	46.0800823044532	92.36	6.95505571508956	117.437551020408	73.8991805609655	3.1334282901583	50	100	302517	Yes	0.2	0.014	34
59	137.617777777778	37.6294315538677	96.24	7.74694778606388	124.256326530612	74.3320262480108	3.36718823190227	50	100	301857	No	0.2	0.014	35
61	109.51	23.4025190951743	93.34	7.02375967698212	114.675510204082	74.7039508949172	3.23080916380857	50	100	301857	Yes	0.2	0.014	35
58	108.020833333333	23.33410046482	92.3	6.87997093017114	114.615102040816	72.6297813456199	3.19184657999224	50	100	305609	No	0.2	0.014	36
66	121.900833333333	25.5760982180213	102.26	7.29210532013903	126.495102040816	81.232173226198	3.28570054068325	50	100	305609	Yes	0.2	0.014	36
57	73.2368181818182	8.20226322107402	83.46	6.1392833457986	88.6910204081633	69.9229449287828	3.09728834688353	50	100	333224	No	0.2	0.014	37
63	118.900833333333	25.5760982180213	99.26	6.87712149085648	123.495102040816	78.1246828543841	3.10357188474357	50	100	333224	Yes	0.2	0.014	37
59	126.081	31.6786752895382	95.26	7.55611011036764	121.375918367347	74.1539925459354	3.3481715231158	50	100	306798	No	0.2	0.014	38
64	105.046923076923	19.3616887349501	96.34	6.59190412551639	115.794693877551	78.0004299738946	3.14333908828184	50	100	306798	Yes	0.2	0.014	38
61	86.088	11.6290307076729	92.36	7.36565000526091	104.271836734694	75.6292579215462	3.42673403701641	50	100	317804	No	0.2	0.014	39
64	102.115	17.8318363468264	96.34	6.88281918983784	114.854285714286	78.1533904421936	3.29103377348604	50	100	317804	Yes	0.2	0.014	39
65	116.480625	21.810157861921	105.18	8.05334713023101	129.493469387755	82.3017341903279	3.49543009840779	50	100	315888	No	0.2	0.014	40
63	109.173076923077	21.3030805093959	97.3	6.87997093017114	118.674693877551	77.6314891489705	3.0876728269894	50	100	315888	Yes	0.2	0.014	40
56	81.755625	12.5980949555395	84.42	6.44760420621489	97.2134693877551	68.9976490068824	3.14018404441713	50	100	331430	No	0.2	0.014	41
61	83.325625	11.2836042741244	87.46	5.64010638197543	98.3334693877551	73.2117361828733	2.8243389408202	50	100	331430	Yes	0.2	0.014	41
60	93.32	15.1407265347473	93.32	6.95223705004368	109.97306122449	74.8944203821039	3.26939274063148	50	100	318897	No	0.2	0.014	42
66	88.05	10.5445305727661	95.4	6.67023237976009	105.391836734694	79.6977611236813	3.35602804145594	50	100	318897	Yes	0.2	0.014	42
54	73.140625	10.0327717705235	78.5	5.81463670404265	87.4534693877551	65.6522571409045	2.91655364127901	50	100	314779	No	0.2	0.014	43
60	82.0826666666667	11.3848345338421	85.48	5.72803631273406	96.3338775510204	71.7907868611056	2.83817391593043	50	100	314779	Yes	0.2	0.014	43
58	82.5	11.7422551307471	87.4	6.52165623135719	99.2726530612245	71.5968849487019	3.14361879871055	50	100	299055	No	0.2	0.014	44
66	91.088	11.6290307076729	97.36	6.51865016702078	109.271836734694	80.4028103730127	3.21177598740881	50	100	299055	Yes	0.2	0.014	44
62	87.41	11.5939165082383	94.34	6.59190412551639	106.271428571429	77.0779826685946	3.12043459320605	50	100	305617	No	0.2	0.014	45
65	91.4084210526316	12.2592626010619	96.36	6.81269403393401	109.212244897959	79.310960293786	3.22343768446404	50	100	305617	Yes	0.2	0.014	45
58	132.534444444444	35.9497045572052	94.26	7.29210532013903	121.316326530612	73.0126493833418	3.21711175172473	50	100	300723	No	0.2	0.014	46
63	116.361	26.1388519277339	95.34	6.88281918983784	117.615918367347	76.6110983949833	3.2084706033509	50	100	300723	Yes	0.2	0.014	46
59	82.5445	11.0810588398627	89.38	6.88566627132045	100.331836734694	73.1394036121915	3.38936673813785	50	100	318260	No	0.2	0.014	47
67	138.272727272727	32.265353598325	106.2	7.86994282063091	134.255510204082	83.2377574434659	3.51400704387858	50	100	318260	Yes	0.2	0.014	47
55	69.112	7.56709000871537	78.52	5.00095990785769	82.7518367346939	66.7468334325129	2.72580926857307	50	100	332538	No	0.2	0.014	48
63	90.6994117647059	13.1085146799239	93.38	6.59487679945577	107.15306122449	76.6642530257155	3.11392837045765	50	100	332538	Yes	0.2	0.014	48
55	76.3422222222222	10.5696410244369	82.44	6.52466091072938	92.3926530612245	67.739382642292	3.21392317640778	50	100	309864	No	0.2	0.014	49
59	88.435	14.5199238117836	87.42	6.44760420621489	102.094285714286	71.5780374434003	2.98364895240767	50	100	309864	Yes	0.2	0.014	49
60	95.4025	16.1612955975264	93.32	7.36298852369064	110.913469387755	74.8133436321107	3.34511885436073	50	100	313029	No	0.2	0.014	50
62	100.596923076923	18.4229820654499	93.36	6.81269403393401	111.854693877551	75.5620125341517	3.17521458162752	50	100	313029	Yes	0.2	0.014	50
57	79.8938888888889	11.1492620406047	85.42	6.88851217607982	96.3326530612245	70.2224025679903	3.28840925231931	50	100	315733	No	0.2	0.014	51
61	102.046923076923	19.3616887349501	93.34	7.02375967698212	112.794693877551	74.9029081041621	3.19537738397827	50	100	315733	Yes	0.2	0.014	51
60	91.4688888888889	14.2474514747507	93.32	7.09179807947181	109.032653061224	74.9491111983363	3.27995875283283	50	100	318757	No	0.2	0.014	52
66	111.36	20.516841862236	101.28	7.36032607973315	122.674285714286	81.1056631863442	3.29944294688738	50	100	318757	Yes	0.2	0.014	52
53	75.325625	11.2836042741244	79.46	6.60081813111072	90.3334693877551	65.2153958840269	3.2526211461102	50	100	359795	No	0.2	0.014	53
59	83.01	11.9329085410892	86.44	6.37269173897498	98.2734693877551	71.4139443810024	3.1084431293056	50	100	359795	Yes	0.2	0.014	53
67	120.294705882353	22.0133829439799	109.14	7.92825327546995	134.43306122449	85.124941318088	3.4613013147081	50	100	316436	No	0.2	0.014	54
73	137.715	27.4489414641075	115.14	8.29079007091604	143.254285714286	90.6979608710372	3.60947287607098	50	100	316436	Yes	0.2	0.014	54
60	83.5445	11.0810588398627	90.38	6.88566627132045	101.331836734694	74.2352239907302	3.28912626222836	50	100	292668	No	0.2	0.014	55
66	97.3888235294118	14.4488903470594	98.34	7.16192711496005	114.03306122449	80.4978013831187	3.4426763723493	50	100	292668	Yes	0.2	0.014	55
56	77.0123529411765	10.6016166740839	82.46	5.97752457125857	92.3930612244898	68.4950158187689	3.00667361253514	50	100	298156	No	0.2	0.014	56
62	84.8938888888889	11.1492620406047	90.42	6.29377470203693	101.332653061224	75.0658243819233	3.06069444889408	50	100	298156	Yes	0.2	0.014	56
59	81.05	10.5445305727661	88.4	6.52165623135719	98.3918367346939	72.8411900599142	3.14107708772968	50	100	312880	No	0.2	0.014	57
65	100.4025	16.1612955975264	98.32	6.51564271580325	115.913469387755	79.5989425290492	2.96677587288596	50	100	312880	Yes	0.2	0.014	57
56	85.4	14.2222361111043	85.4	6.95787323828194	100.09387755102	69.221620192823	3.28239715644212	50	100	330107	No	0.2	0.014	58
65	86.6889473684211	10.5513785738647	93.42	6.59784813405098	103.392244897959	78.2386197081208	3.31067875182171	50	100	330107	Yes	0.2	0.014	58
60	106.173076923077	21.3030805093959	94.3	7.15918989830553	115.674693877551	74.8888300853777	3.26658884275539	50	100	278467	No	0.2	0.014	59
67	165	47.5278865509503	106.2	7.86994282063091	137.076734693878	83.0139152278725	3.45726457958834	50	100	278467	Yes	0.2	0.014	59
54	83.5507692307692	14.8819823367174	81.44	6.21700892712886	96.094693877551	66.3114535322782	3.05520357951155	50	100	333746	No	0.2	0.014	60
60	87.4726666666667	13.4867435830179	88.42	6.13608996022712	102.15387755102	72.7111576450116	3.01652240419301	50	100	333746	Yes	0.2	0.014	60
56	80.01	11.9329085410892	83.44	6.21700892712886	95.2734693877551	68.6994354546051	3.11434216300481	50	100	302199	No	0.2	0.014	61
63	98.84	16.9750876286398	94.36	6.51865016702078	111.914285714286	76.7080018594152	3.08668198559022	50	100	302199	Yes	0.2	0.014	61
60	88.0847368421053	12.8531856023438	92.34	6.88281918983784	106.152244897959	74.7183056287393	3.27148548382336	50	100	308199	No	0.2	0.014	62
65	116.600769230769	23.3296397311734	101.26	7.55611011036764	124.554693877551	80.3298943858708	3.51835444732927	50	100	308199	Yes	0.2	0.014	62
58	96.115	17.8318363468264	90.34	6.59190412551639	108.854285714286	72.1750045900825	3.03018080271952	50	100	316237	No	0.2	0.014	63
65	105.016666666667	18.1598952721731	99.3	7.02096859414711	118.79387755102	79.8316666022585	3.22596537503872	50	100	316237	Yes	0.2	0.014	63
60	80.0454545454545	9.58572085591758	89.4	6.95787323828194	97.5110204081633	74.0854951711264	3.32831450884835	50	100	286789	No	0.2	0.014	64
67	115.849230769231	22.3057237735804	102.28	7.49228936974541	124.614693877551	82.1314684485681	3.32037711971062	50	100	286789	Yes	0.2	0.014	64
60	93.350625	15.4171021370965	92.34	7.2974790167564	108.973469387755	74.5346816299377	3.36330387258744	50	100	326294	No	0.2	0.014	65
61	121.025	28.8460840063257	95.3	7.2947926632633	119.495918367347	75.2570539794509	3.22854687300235	50	100	326294	Yes	0.2	0.014	65
62	95.4231578947368	14.7085465751417	97.28	7.36032607973315	113.972244897959	77.7918698762007	3.38545773218914	50	100	323329	No	0.2	0.014	66
67	132.333333333333	29.1184045146962	106.2	7.61682348489185	133.315102040816	83.2822249929325	3.36166121346469	50	100	323329	Yes	0.2	0.014	66
60	107.915	21.450030011634	96.26	7.15645163471395	118.614285714286	75.5272308397168	3.24528134136502	50	100	345739	No	0.2	0.014	67
67	125.963333333333	26.7329754928946	104.24	7.35766267234371	129.435102040816	82.6001252648602	3.3006556369703	50	100	345739	Yes	0.2	0.014	67
59	80	10.0399203184089	88.4	7.36831052548683	97.4514285714286	72.9705379422936	3.49554774954166	50	100	306539	No	0.2	0.014	68
61	88.6994117647059	13.1085146799239	91.38	6.88566627132045	105.15306122449	74.5904738281841	3.25663337196048	50	100	306539	Yes	0.2	0.014	68
61	92.4688888888889	14.2474514747507	94.32	6.80981644392857	110.032653061224	76.0576487433229	3.17612604828368	50	100	324022	No	0.2	0.014	69
65	92.6994117647059	13.1085146799239	95.38	6.44456360043099	109.15306122449	78.755518791954	3.07490084516677	50	100	324022	Yes	0.2	0.014	69
61	128.753636363636	30.917681325699	99.22	8.29551686153431	126.315510204082	76.9899168401434	3.62657420927927	50	100	328680	No	0.2	0.014	70
58	110.321111111111	26.6404441467237	88.38	6.88566627132045	109.676326530612	70.7611564736954	3.10557422579985	50	100	328680	Yes	0.2	0.014	70
58	110.92	24.4431340052785	93.28	7.74947740173491	116.555102040816	72.9734944428668	3.47732977540981	50	100	326570	No	0.2	0.014	71
62	116.568181818182	25.798720439851	96.3	7.42792030113409	119.555510204082	76.3324203599883	3.39762478673386	50	100	326570	Yes	0.2	0.014	71
59	88.430625	13.9759983160654	89.38	7.16466328587743	104.093469387755	72.8815372470531	3.32717071202952	50	100	320222	No	0.2	0.014	72
67	134.753636363636	30.917681325699	105.22	7.68216115425861	132.315510204082	82.9189916739575	3.39304544921863	50	100	320222	Yes	0.2	0.014	72
57	73.2368181818182	8.20226322107402	83.46	6.1392833457986	88.6910204081633	69.9424964788871	3.0561791787483	50	100	326402	No	0.2	0.014	73
60	82.5976470588235	11.2065435800155	87.44	5.89331825035777	98.3330612244898	72.5615646878045	2.81627933380778	50	100	326402	Yes	0.2	0.014	73
62	101.69	17.6968614802173	97.28	7.22595322431581	116.793469387755	77.5818599436383	3.27055531588518	50	100	320889	No	0.2	0.014	74
67	114.170666666667	20.7298545534552	104.24	7.61939630154516	126.61387755102	82.968165245638	3.39974413101176	50	100	320889	Yes	0.2	0.014	74
66	120.0225	22.6797303586402	107.16	7.48443718658925	132.433469387755	83.6762165710396	3.29518359665872	50	100	302560	No	0.2	0.014	75
67	118.600769230769	23.3296397311734	103.26	7.15645163471395	126.554693877551	82.452949129935	3.2575706233143	50	100	302560	Yes	0.2	0.014	75
57	88.3926666666667	14.9751081178314	87.38	6.59487679945577	103.03387755102	70.5765510234303	3.08531019971422	50	100	305784	No	0.2	0.014	76
64	82.4022222222222	9.45062910063691	89.48	5.89664311282275	97.5126530612245	76.1458502647312	2.96881966927142	50	100	305784	Yes	0.2	0.014	76
59	110.494545454545	24.5869971560379	92.32	6.95223705004368	114.615510204082	73.3854145220968	3.13973757146441	50	100	292660	No	0.2	0.014	77
63	96.635	16.1375025174282	93.38	6.13289491186666	109.974285714286	76.4407006869632	2.83566645906416	50	100	292660	Yes	0.2	0.014	77
62	101.69	17.6968614802173	97.28	7.36032607973315	116.793469387755	77.6014114937427	3.32097425022649	50	100	312391	No	0.2	0.014	78
65	105.46	18.7077256768427	98.32	7.09179807947181	117.794285714286	79.478302420955	3.2161706225841	50	100	312391	Yes	0.2	0.014	78
65	100.378	15.156048832067	102.24	7.35766267234371	119.911836734694	81.7236145489474	3.31093119071783	50	100	289422	No	0.2	0.014	79
65	120.900833333333	25.5760982180213	101.26	7.29210532013903	125.495102040816	80.2751030300106	3.19629420500048	50	100	289422	Yes	0.2	0.014	79
53	76.814	12.0680113689042	79.46	5.97752457125857	91.2738775510204	65.0659043341357	3.05064844700075	50	100	318571	No	0.2	0.014	80
64	138.534444444444	35.9497045572052	100.26	7.42528113945863	127.316326530612	78.8941232262806	3.32642375491646	50	100	318571	Yes	0.2	0.014	80
59	87.0847368421053	12.8531856023438	91.34	7.02375967698212	105.152244897959	73.6293196338571	3.30463014208638	50	100	300470	No	0.2	0.014	81
60	91.5	15.3191057180241	89.4	7.09732343915648	105.034285714286	72.8860228104055	3.23766139897171	50	100	300470	Yes	0.2	0.014	81
60	114.427692307692	24.3748107890372	97.24	7.61939630154516	121.494693877551	75.7799216079392	3.39233306227444	50	100	327515	No	0.2	0.014	82
59	112.361	26.1388519277339	91.34	7.02375967698212	113.615918367347	72.4644366965747	3.21904389370231	50	100	327515	Yes	0.2	0.014	82
63	116.235	23.3735788338029	101.22	7.42264103941447	125.494285714286	79.4042846962311	3.25066717146284	50	100	302196	No	0.2	0.014	83
65	156.521111111111	42.8880199121972	105.18	7.15097196190839	136.076326530612	81.2565617248306	3.06022740816533	50	100	302196	Yes	0.2	0.014	83
56	68.2713043478261	6.62691175671206	79.52	5.37862435944359	80.930612244898	68.0458293599576	2.9360392893818	50	100	288234	No	0.2	0.014	84
60	74.112	7.56709000871537	83.52	5.55784130755818	87.7518367346939	71.5508658331329	2.92731135065318	50	100	288234	Yes	0.2	0.014	84
59	88.645	13.6012144576219	91.34	6.73893166607289	106.092653061224	73.5746288176246	3.16294729601955	50	100	331243	No	0.2	0.014	85
65	111.173076923077	21.3030805093959	99.3	7.15918989830553	120.674693877551	79.6720552855284	3.23718116314159	50	100	331243	Yes	0.2	0.014	85
61	84.8933333333333	11.0652636326144	92.36	6.36653752050516	103.331428571429	75.6839487377786	3.06294015648225	50	100	334172	No	0.2	0.014	86
66	95.645	13.6012144576219	98.34	6.73893166607289	113.092653061224	80.5543241765051	3.16916733613925	50	100	334172	Yes	0.2	0.014	86
59	86.6994117647059	13.1085146799239	89.38	7.02654965114458	103.15306122449	72.9362280632855	3.3554204671665	50	100	269951	No	0.2	0.014	87
64	102.596923076923	18.4229820654499	95.36	7.49751958983769	113.854693877551	77.7214648245925	3.52557775746853	50	100	269951	Yes	0.2	0.014	87
53	85.4736363636364	16.8691539234979	79.46	6.89135690557382	95.0355102040816	64.7816520352366	3.23210128246498	50	100	284904	No	0.2	0.014	88
58	91.124	17.6534371044281	83.48	6.06056103013574	99.0359183673469	69.2989980865301	2.9575819252598	50	100	284904	Yes	0.2	0.014	88
61	89.0847368421053	12.8531856023438	93.34	6.88281918983784	107.152244897959	75.8336775573824	3.2758270829349	50	100	308072	No	0.2	0.014	89
66	103.355294117647	16.567593370541	101.28	7.22595322431581	119.85306122449	81.4542506384211	3.2349300825339	50	100	308072	Yes	0.2	0.014	89
55	76.0123529411765	10.6016166740839	81.46	5.81126492254483	91.3930612244898	67.3796438901259	3.03224364188107	50	100	323528	No	0.2	0.014	90
60	116.644	27.4767881965851	93.32	7.22866516031833	116.555918367347	73.8928840215013	3.2434840532286	50	100	323528	Yes	0.2	0.014	90
55	145.72	46.7002012843628	90.28	7.62196824973707	118.257142857143	69.2106672802843	3.43141291279326	50	100	334495	No	0.2	0.014	91
57	108.51125	27.3710575393117	85.42	6.44760420621489	105.736734693878	68.8749672962744	2.98336181300174	50	100	334495	Yes	0.2	0.014	91
54	83.435	14.5199238117836	82.42	6.29377470203693	97.0942857142857	66.7489605459661	3.00906106518707	50	100	275941	No	0.2	0.014	92
57	76.140625	10.0327717705235	81.5	5.81463670404265	90.4534693877551	68.3694931598845	2.90579389509847	50	100	275941	Yes	0.2	0.014	92
62	113.600769230769	23.3296397311734	98.26	7.55611011036764	121.554693877551	77.6768979470097	3.32720738350626	50	100	334193	No	0.2	0.014	93
66	103.762666666667	17.3377489896938	99.32	6.51564271580325	117.85387755102	80.6474564000941	3.02820136898812	50	100	334193	Yes	0.2	0.014	93
65	155.204545454545	39.4106018612805	109.1	8.04847811701069	141.955510204082	83.0842734675446	3.4216003241933	50	100	329192	No	0.2	0.014	94
63	137.534444444444	35.9497045572052	99.26	6.73311220759019	126.316326530612	77.8609052741617	2.99311083566043	50	100	329192	Yes	0.2	0.014	94
57	80.2105263157895	11.1083360808671	86.4	6.81557040899733	97.3322448979592	70.6304124525427	3.30772357656991	50	100	312779	No	0.2	0.014	95
66	128.1075	27.913749384264	104.22	8.05578053325685	130.375102040816	81.8881719542622	3.62468787812678	50	100	312779	Yes	0.2	0.014	95
60	148.445	43.4704808246355	97.24	7.61939630154516	126.196734693878	75.3927073604214	3.34548870278115	50	100	318758	No	0.2	0.014	96
63	104.813333333333	20.1507797845623	94.36	6.51865016702078	113.795102040816	76.5608469955348	2.98200005728923	50	100	318758	Yes	0.2	0.014	96
58	109.494545454545	24.5869971560379	91.32	7.22866516031833	113.615510204082	72.2504910433494	3.27056684946631	50	100	293059	No	0.2	0.014	97
63	125.937777777778	31.1301521977863	96.32	6.66435293183067	120.496326530612	76.9744313550419	3.02899218506839	50	100	293059	Yes	0.2	0.014	97
55	69.112	7.56709000871537	78.52	5.55784130755818	82.7518367346939	66.7663849826173	2.98232227846374	50	100	303227	No	0.2	0.014	98
66	83.4336842105263	8.95483959867152	91.48	5.72803631273406	98.5722448979592	78.5130988016547	3.12301933664196	50	100	303227	Yes	0.2	0.014	98
59	82.2105263157895	11.1083360808671	88.4	6.3696153730033	99.3322448979592	72.8060507937861	3.16580248696441	50	100	315634	No	0.2	0.014	99
63	88.9411764705882	12.460020331276	92.4	5.88999151102954	105.21306122449	76.3763326223924	2.91168223951363	50	100	315634	Yes	0.2	0.014	99
63	98.28	15.5796790724328	98.28	7.08903378465641	115.912653061224	78.8261650548506	3.32748196333323	50	100	306047	No	0.2	0.014	100
67	118.600769230769	23.3296397311734	103.26	7.15645163471395	126.554693877551	82.4999947481032	3.33991523457084	50	100	306047	Yes	0.2	0.014	100
100	100.166333333333	0.534997853924391	100.998	0.998	99.0119879759519	101.131629671876	0.960714067218961	500	100	313748	No	0.2	0.014	1
114	114.998	1.45550833044679	117.992	1.996	114.023967935872	116.990338930564	1.50778330545988	500	100	313748	Yes	0.2	0.014	1
99	100.996	3.734708556233	100.996	1.41138513524835	101.993995991984	100.31723314363	1.04060952623568	500	100	295809	No	0.2	0.014	2
113	114.497	2.28735983177112	115.994	2.23249008956367	115.999987975952	115.241453365483	1.52440301851617	500	100	295809	Yes	0.2	0.014	2
99	101.2455	3.38964041234465	101.994	2.23249008956367	102.993991983968	100.847792555133	1.38025687476923	500	100	292586	No	0.2	0.014	3
112	112.2495	0.617884925572715	113.996	1.41138513524835	108.035967935872	114.405807979382	1.43932491342887	500	100	292586	Yes	0.2	0.014	3
100	100.2495	0.727754165223395	100.998	0.998	100.005991983968	101.019558842797	0.931414247118349	500	100	313694	No	0.2	0.014	4
114	115.12275	1.76596960353937	116.994	1.72858670595374	116.005983967936	116.195168969403	1.31070863500051	500	100	313694	Yes	0.2	0.014	4
99	99.12475	0.436910620865412	99.998	0.998	97.0179839679359	100.371700965919	1.06770986771668	500	100	330488	No	0.2	0.014	5
113	137.451	31.0472506512251	119.986	2.64045980844246	125.963995991984	116.26137636049	1.50331988467777	500	100	330488	Yes	0.2	0.014	5
98	98.2495	0.617884925572715	99.996	1.41138513524835	94.0359679358717	100.180023120705	1.35441178236756	500	100	309699	No	0.2	0.014	6
112	113.559375	1.95157669880743	116.99	2.23159584154479	114.017967935872	115.524615781892	1.68801248842575	500	100	309699	Yes	0.2	0.014	6
100	108.982	10.1540325979386	105.988	2.44459076329761	109.975991983968	102.860843831604	1.44041749421469	500	100	279297	No	0.2	0.014	7
111	114.992	5.28167549173555	114.992	1.996	116.987991983968	113.457387100119	1.36128801814021	500	100	279297	Yes	0.2	0.014	7
99	99.1663333333333	0.534997853924391	99.998	0.998	98.0119879759519	100.011199114505	0.905301529033519	500	100	342314	No	0.2	0.014	8
113	120.984	11.6392659562362	116.992	1.996	119.981995991984	115.383066377266	1.36438301567794	500	100	342314	Yes	0.2	0.014	8
99	103.491	7.17998530639165	101.994	2.23249008956367	103.987995991984	100.979264812158	1.41600667636394	500	100	312985	No	0.2	0.014	9
